epoch,loss,sparse_categorical_accuracy
0,0.37110824762126543,0.8663134
1,0.128582431312644,0.9393679
2,0.10494642855907856,0.94898677
3,0.10194131171823706,0.9498942
4,0.10023471449300413,0.9508458
5,0.09898171969921814,0.9516018
6,0.09831521914927722,0.95151556
7,0.09777302941942116,0.95184445
8,0.0973624317781467,0.95215833
9,0.097050726559405,0.9522385
10,0.09682526085494561,0.9523799
11,0.09643691605401172,0.95273685
12,0.09623268242943746,0.9528311
13,0.09600424368490919,0.95321214
14,0.09580246920338491,0.95323217
15,0.09586249660304277,0.953164
16,0.0955605660315238,0.95337456
17,0.09554378963423665,0.9533666
18,0.09536393093965208,0.95352596
19,0.09545349304388895,0.95333344
20,0.09514198424657012,0.95355606
21,0.09526038637830006,0.953543
22,0.09532919926636009,0.9532041
23,0.09520569139581908,0.9534157
24,0.09502933820452278,0.9535691
25,0.09513286876406354,0.95333546
26,0.09485943008707039,0.95366335
27,0.09483591083410796,0.95355105
28,0.09468030158452638,0.9536453
