epoch,loss,sparse_categorical_accuracy
0,0.376188873939094,0.8563803
1,0.2021825763212199,0.9350419
2,0.18639341269710322,0.9370687
3,0.175961515722952,0.93842196
4,0.16914366012468426,0.9403561
5,0.16653540555142363,0.9411552
6,0.16478722977467558,0.9415739
7,0.16378134881079845,0.94172
8,0.1631026009953885,0.94166213
9,0.16217288963750495,0.941794
10,0.16161262076610616,0.9420033
11,0.16100610351253836,0.94215924
12,0.16046843955073556,0.9421984
13,0.1600590319071646,0.9422421
14,0.15967108427184915,0.9423971
15,0.15931423420985838,0.94256455
16,0.1592822107621826,0.9424719
17,0.15909747092499313,0.9425735
18,0.15884505994356482,0.94255656
19,0.1586198476868283,0.9428274
20,0.15845537662632272,0.9427116
21,0.15827624772951748,0.942831
22,0.15807514565577666,0.94302964
23,0.15790951283382232,0.94293076
24,0.157830599299477,0.9429343
