epoch,loss,sparse_categorical_accuracy
0,0.09098474436206196,0.9710088
1,0.041712862962350536,0.98503155
2,0.040062456504377356,0.98513967
3,0.03834926415620916,0.9855012
4,0.03724176730059045,0.9858056
5,0.036464787635289375,0.9860809
6,0.036054987675352326,0.9862104
7,0.0358077902403038,0.98633367
8,0.03576091162386254,0.9863525
9,0.035684550565789265,0.98635846
10,0.03557494191342233,0.9864207
11,0.0354612781055449,0.9864362
12,0.035403837494137565,0.9864492
13,0.035323384303848265,0.9864903
14,0.03515121387889668,0.98661876
15,0.03504438318062608,0.98667645
16,0.03498058763256642,0.9867095
17,0.03490220437748901,0.98670715
18,0.03486535600740737,0.986741
19,0.034814372187802305,0.98675704
20,0.03482753681426604,0.986726
21,0.03477153245079601,0.9868283
22,0.034744752328691564,0.9867847
23,0.03469308266337891,0.9868566
24,0.034642255956979194,0.9868255
25,0.034627621097554906,0.9868717
